engine_capacity,insurance,transmission_type,kms_driven,owner_type,fuel_type,seats,body_type,city,mileage_numeric,car_age,price_in_lakhs,brand,model
1248.0,Third Party insurance,Manual,84974.0,First Owner,Diesel,5,Hatchback,Hyderabad,27.39,9,6.9,Maruti,Baleno
1199.0,Third Party insurance,Manual,95698.0,First Owner,Petrol,5,Hatchback,Hyderabad,23.84,9,4.5,Tata,Tiago
1248.0,Third Party insurance,Manual,147116.0,First Owner,Diesel,5,Hatchback,Hyderabad,27.39,9,7.3,Maruti,Baleno
1497.0,Third Party insurance,Manual,78000.0,First Owner,Diesel,5,SUV,Hyderabad,21.5,9,8.9,Tata,Nexon
1248.0,Third Party insurance,Manual,79659.0,First Owner,Diesel,5,Sedan,Hyderabad,28.4,9,6.1,Maruti,Swift
1248.0,Third Party insurance,Manual,84000.0,Second Owner,Diesel,5,Sedan,Hyderabad,19.5,9,2.65,Fiat,Linea
1248.0,Third Party insurance,Manual,107000.0,First Owner,Diesel,5,Sedan,Hyderabad,26.21,9,6.5,Maruti,Ciaz
1199.0,Comprehensive,Manual,19394.0,First Owner,Petrol,5,SUV,Hyderabad,17.33,9,11.0,Tata,Nexon
1199.0,Comprehensive,Manual,15061.0,First Owner,Petrol,5,SUV,Hyderabad,17.33,9,10.5,Tata,Nexon
1248.0,Third Party insurance,Manual,94000.0,First Owner,Diesel,7,MUV,Hyderabad,20.77,9,6.75,Maruti,Ertiga
1248.0,Comprehensive,Manual,110000.0,First Owner,Diesel,5,SUV,Hyderabad,24.3,9,7.95,Maruti,Vitara
1248.0,Third Party insurance,Manual,75000.0,First Owner,Diesel,5,Hatchback,Hyderabad,22.9,9,4.8,Maruti,Swift
1498.0,Third Party insurance,Manual,81000.0,First Owner,Diesel,5,SUV,Hyderabad,22.7,9,5.9,Ford,Ecosport
1248.0,Third Party insurance,Manual,114000.0,First Owner,Diesel,5,Sedan,Hyderabad,19.0,9,2.85,Tata,Manza
1197.0,Third Party insurance,Manual,90000.0,First Owner,Petrol,5,Hatchback,Hyderabad,20.36,9,2.9,Hyundai,i10
999.0,Third Party insurance,Automatic,59000.0,First Owner,Petrol,5,Hatchback,Hyderabad,24.04,9,4.5,Renault,KWID
1497.0,Third Party insurance,Manual,68900.0,First Owner,Petrol,5,Sedan,Hyderabad,17.4,9,8.5,Honda,City
1199.0,Third Party insurance,Automatic,71295.0,First Owner,Petrol,5,Hatchback,Hyderabad,19.0,9,6.85,Honda,Jazz
1199.0,Third Party insurance,Manual,28000.0,Second Owner,Petrol,5,Sedan,Hyderabad,20.3,9,5.5,Tata,Tigor
1582.0,Comprehensive,Manual,109000.0,First Owner,Diesel,5,SUV,Hyderabad,19.67,9,11.95,Hyundai,Creta
1781.0,Third Party insurance,Manual,112000.0,First Owner,Petrol,5,Sedan,Hyderabad,12.8,9,3.0,Skoda,Octavia
1198.0,Third Party insurance,Manual,68000.0,First Owner,Petrol,5,Hatchback,Hyderabad,19.69,9,3.95,Nissan,Micra
1248.0,Comprehensive,Manual,70631.0,First Owner,Diesel,7,MUV,Hyderabad,20.77,9,5.7,Maruti,Ertiga
2179.0,Third Party insurance,Automatic,118922.0,First Owner,Diesel,7,MUV,Hyderabad,17.6,9,10.8,Tata,Hexa
1582.0,Comprehensive,Automatic,68000.0,Second Owner,Diesel,5,SUV,Hyderabad,17.01,9,11.95,Hyundai,Creta
1968.0,Comprehensive,Automatic,34000.0,First Owner,Diesel,5,Sedan,Hyderabad,20.38,9,24.5,Audi,A3
1197.0,Comprehensive,Manual,28000.0,First Owner,Petrol,5,Hatchback,Hyderabad,21.0,9,8.75,Hyundai,i20
1493.0,Comprehensive,Manual,50891.0,First Owner,Diesel,5,SUV,Hyderabad,20.8,9,14.0,Kia,Seltos
998.0,Third Party insurance,Automatic,69900.0,First Owner,Petrol,5,Hatchback,Hyderabad,23.1,9,4.5,Maruti,Celerio
1396.0,Comprehensive,Manual,76411.0,First Owner,Diesel,5,SUV,Hyderabad,22.1,9,9.0,Hyundai,Creta
998.0,Third Party insurance,Manual,44000.0,First Owner,Petrol,5,Hatchback,Hyderabad,23.1,9,4.4,Maruti,Celerio
1248.0,Third Party insurance,Manual,51000.0,First Owner,Diesel,5,Hatchback,Hyderabad,28.4,9,6.7,Maruti,Swift
2179.0,Comprehensive,Automatic,78000.0,First Owner,Diesel,7,SUV,Hyderabad,12.51,9,30.95,Land,Rover
1248.0,Third Party insurance,Manual,77841.0,First Owner,Diesel,5,Hatchback,Hyderabad,23.2,9,3.9,Maruti,Ritz
1086.0,Third Party insurance,Manual,51000.0,First Owner,Petrol,5,Hatchback,Hyderabad,19.81,9,3.2,Hyundai,i10
1493.0,Comprehensive,Manual,126000.0,First Owner,Diesel,5,SUV,Hyderabad,19.468419076229818,9,12.75,Kia,Seltos
1197.0,Third Party insurance,Automatic,40136.0,First Owner,Petrol,5,Hatchback,Hyderabad,17.4,9,9.2,Hyundai,i20
1997.0,Third Party insurance,Manual,69216.0,First Owner,Diesel,7,SUV,Hyderabad,16.0,9,14.0,Mahindra,XUV500
2179.0,Third Party insurance,Automatic,76650.0,First Owner,Diesel,7,SUV,Hyderabad,16.0,9,14.5,Mahindra,XUV500
1086.0,Third Party insurance,Manual,31000.0,First Owner,Petrol,5,Hatchback,Hyderabad,17.92,9,2.45,Hyundai,Santro
2199.0,Third Party insurance,Manual,111795.0,First Owner,Diesel,7,SUV,Hyderabad,14.66,9,5.8,Hyundai,Santa
999.0,Comprehensive,Automatic,45429.0,First Owner,Petrol,7,MUV,Hyderabad,18.2,9,7.0,Renault,Triber
1498.0,Third Party insurance,Manual,100844.0,First Owner,Diesel,5,Hatchback,Hyderabad,27.3,9,5.7,Honda,Jazz
1248.0,Third Party insurance,Manual,72495.0,First Owner,Diesel,5,Hatchback,Hyderabad,28.4,9,5.9,Maruti,Swift
1461.0,Third Party insurance,Manual,132186.0,First Owner,Diesel,5,SUV,Hyderabad,19.87,9,4.9,Renault,Duster
998.0,Comprehensive,Automatic,68123.0,First Owner,Petrol,5,Hatchback,Hyderabad,23.1,9,4.0,Maruti,Celerio
1496.0,Comprehensive,Manual,20604.0,First Owner,Petrol,5,Sedan,Hyderabad,17.1,9,8.0,Toyota,Yaris
1498.0,Third Party insurance,Manual,68154.0,First Owner,Diesel,5,SUV,Hyderabad,21.7,9,8.8,Ford,Ecosport
2179.0,Third Party insurance,Manual,55000.0,First Owner,Diesel,7,SUV,Hyderabad,12.05,9,5.8,Mahindra,Scorpio
1493.0,Comprehensive,Automatic,50115.0,First Owner,Diesel,5,SUV,Hyderabad,18.0,9,16.5,Kia,Seltos
1197.0,Third Party insurance,Manual,76000.0,Second Owner,Petrol,5,Hatchback,Hyderabad,21.1,9,2.6,Maruti,Ritz
1197.0,Third Party insurance,Manual,45311.0,First Owner,Petrol,5,Hatchback,Hyderabad,21.21,9,4.0,Maruti,Swift
1197.0,Third Party insurance,Automatic,47000.0,First Owner,Petrol,5,Hatchback,Hyderabad,19.2,9,2.65,Hyundai,i10
1461.0,Third Party insurance,Manual,99000.0,First Owner,Diesel,5,SUV,Hyderabad,19.72,9,4.25,Renault,Duster
1197.0,Third Party insurance,Manual,77113.0,First Owner,Petrol,5,Hatchback,Hyderabad,18.9,9,5.2,Hyundai,Grand
1498.0,Comprehensive,Automatic,111678.0,First Owner,Diesel,5,Sedan,Hyderabad,21.21,9,5.5,Volkswagen,Vento
1498.0,Comprehensive,Manual,72685.0,First Owner,Diesel,5,SUV,Hyderabad,25.5,9,6.8,Honda,WR-V
1248.0,Third Party insurance,Manual,125542.0,First Owner,Diesel,5,Sedan,Hyderabad,28.4,9,4.2,Maruti,Swift
1197.0,Third Party insurance,Manual,43271.0,First Owner,Petrol,5,Sedan,Hyderabad,22.41,9,3.2,Maruti,Swift
1199.0,Third Party insurance,Automatic,82904.0,First Owner,Petrol,5,Hatchback,Hyderabad,17.1,9,5.9,Honda,Jazz
1461.0,Third Party insurance,Manual,184239.0,First Owner,Diesel,5,Hatchback,Hyderabad,23.08,9,2.5,Nissan,Micra
1586.0,Third Party insurance,Manual,127902.0,First Owner,Petrol,5,Sedan,Hyderabad,15.5,9,2.5,Maruti,SX4
1462.0,Third Party insurance,Manual,55539.0,First Owner,Petrol,6,MUV,Hyderabad,19.01,9,11.5,Maruti,XL6
1198.0,Third Party insurance,Manual,48869.0,First Owner,Petrol,7,MUV,Hyderabad,19.02,9,5.73,Datsun,GO
1197.0,Third Party insurance,Automatic,69252.0,First Owner,Petrol,5,Hatchback,Hyderabad,16.95,9,3.5,Hyundai,i10
998.0,Comprehensive,Manual,80000.0,First Owner,Petrol,5,Hatchback,Hyderabad,25.24,9,3.95,Maruti,Celerio
1198.0,Third Party insurance,Automatic,36792.0,First Owner,Petrol,5,Hatchback,Hyderabad,19.15,9,5.85,Nissan,Micra
1199.0,Third Party insurance,Automatic,15518.0,Second Owner,Petrol,5,Hatchback,Hyderabad,19.0,9,7.82,Tata,Tiago
1956.0,Comprehensive,Manual,49285.0,First Owner,Diesel,5,SUV,Hyderabad,17.41,9,15.0,MG,Hector
2179.0,Third Party insurance,Manual,96000.0,Second Owner,Diesel,7,SUV,Hyderabad,15.1,9,5.45,Mahindra,XUV500
1598.0,Comprehensive,Manual,130101.0,First Owner,Diesel,5,Sedan,Hyderabad,20.5,9,3.3,Skoda,Rapid
1956.0,Third Party insurance,Manual,96000.0,First Owner,Diesel,5,SUV,Hyderabad,17.41,9,16.5,MG,Hector
1248.0,Third Party insurance,Manual,120000.0,First Owner,Diesel,5,Sedan,Hyderabad,26.59,9,7.2,Maruti,Swift
1498.0,Third Party insurance,Manual,67000.0,First Owner,Diesel,5,Sedan,Hyderabad,21.13,9,9.5,Skoda,Rapid
1197.0,Third Party insurance,Manual,27000.0,First Owner,Petrol,5,Hatchback,Hyderabad,20.52,9,5.95,Maruti,Wagon
1197.0,Third Party insurance,Automatic,50699.0,First Owner,Petrol,5,Hatchback,Hyderabad,22.0,9,6.75,Maruti,Swift
1997.0,Third Party insurance,Automatic,117803.0,First Owner,Diesel,7,SUV,Hyderabad,16.0,9,14.5,Mahindra,XUV500
1396.0,Third Party insurance,Manual,46269.0,First Owner,Diesel,5,SUV,Hyderabad,23.7,9,11.5,Hyundai,Venue
995.0,Third Party insurance,Manual,64000.0,Second Owner,Petrol,5,Hatchback,Hyderabad,18.0,9,1.2,Chevrolet,Spark
1199.0,Third Party insurance,Manual,34000.0,First Owner,Petrol,5,Hatchback,Hyderabad,16.2,9,5.45,Volkswagen,Polo
1598.0,Third Party insurance,Manual,77372.0,First Owner,Diesel,5,Sedan,Hyderabad,20.5,9,4.5,Skoda,Rapid
814.0,Third Party insurance,Manual,37671.0,First Owner,Petrol,5,Hatchback,Hyderabad,21.1,9,3.7,Hyundai,EON
1582.0,Third Party insurance,Automatic,100352.0,First Owner,Diesel,5,Sedan,Hyderabad,19.08,9,5.5,Hyundai,Verna
1598.0,Third Party insurance,Automatic,45234.0,First Owner,Petrol,5,Sedan,Hyderabad,14.4,9,5.3,Volkswagen,Vento
1498.0,Comprehensive,Manual,102337.0,First Owner,Diesel,5,Sedan,Hyderabad,25.8,9,3.8,Honda,Amaze
1197.0,Comprehensive,Manual,60224.0,First Owner,Petrol,5,Hatchback,Hyderabad,20.4,9,5.3,Maruti,Swift
1462.0,Third Party insurance,Manual,47522.0,First Owner,Petrol,6,MUV,Hyderabad,20.97,9,11.8,Maruti,XL6
1197.0,Third Party insurance,Manual,40429.0,First Owner,Petrol,5,Hatchback,Hyderabad,21.4,9,6.9,Maruti,Baleno
1461.0,Third Party insurance,Manual,69938.0,First Owner,Diesel,5,SUV,Hyderabad,20.45,9,5.35,Renault,Duster
998.0,Third Party insurance,Manual,65000.0,First Owner,Petrol,5,Hatchback,Hyderabad,21.79,9,1.95,Maruti,Wagon
1197.0,Comprehensive,Automatic,58000.0,First Owner,Petrol,5,Hatchback,Hyderabad,18.9,9,5.25,Hyundai,Grand
998.0,Comprehensive,Automatic,52305.0,First Owner,Petrol,5,Hatchback,Hyderabad,23.95,9,4.0,Maruti,Alto
1396.0,Comprehensive,Manual,70426.0,First Owner,Diesel,5,SUV,Hyderabad,22.1,9,9.5,Hyundai,Creta
1497.0,Third Party insurance,Manual,80000.0,First Owner,Petrol,5,Sedan,Hyderabad,17.0,9,3.6,Honda,City
1198.0,Third Party insurance,Manual,77000.0,First Owner,Petrol,5,Hatchback,Hyderabad,18.5,9,3.65,Honda,Brio
1086.0,Third Party insurance,Manual,62019.0,First Owner,Petrol,5,Hatchback,Hyderabad,20.3,9,4.8,Hyundai,Santro
1364.0,Comprehensive,Manual,90226.0,First Owner,Diesel,5,Sedan,Hyderabad,23.59,9,5.2,Toyota,Etios
1462.0,Comprehensive,Manual,46000.0,First Owner,Petrol,7,MUV,Hyderabad,19.34,9,10.8,Maruti,Ertiga
1498.0,Third Party insurance,Manual,87100.0,First Owner,Diesel,5,Sedan,Hyderabad,26.0,9,7.8,Honda,City
1197.0,Third Party insurance,Manual,18000.0,First Owner,Petrol,5,Sedan,Hyderabad,21.21,9,7.25,Maruti,Swift
1582.0,Third Party insurance,Automatic,71341.0,First Owner,Diesel,5,SUV,Hyderabad,17.6,9,14.25,Hyundai,Creta
1396.0,Third Party insurance,Manual,55595.0,First Owner,Diesel,5,Sedan,Hyderabad,24.0,9,8.3,Hyundai,Verna
1248.0,Third Party insurance,Automatic,93000.0,Second Owner,Diesel,5,SUV,Hyderabad,24.3,9,9.0,Maruti,Vitara
1461.0,Third Party insurance,Manual,40000.0,First Owner,Diesel,5,SUV,Gurgaon,20.45,6,8.0,Nissan,Kicks
1198.0,Third Party insurance,Manual,32611.0,First Owner,Petrol,5,Hatchback,Gurgaon,20.63,9,2.92,Datsun,GO
1462.0,Comprehensive,Manual,52361.0,Second Owner,Petrol,7,MUV,Gurgaon,20.51,9,6.25,Maruti,Ertiga
998.0,Comprehensive,Manual,71713.0,First Owner,CNG,5,Hatchback,Gurgaon,26.2,9,2.43,Maruti,Wagon
1995.0,Third Party insurance,Automatic,20000.0,Second Owner,Diesel,5,Sedan,Gurgaon,20.37,8,29.0,BMW,5
1197.0,Comprehensive,Manual,12275.0,First Owner,Petrol,5,Sedan,Gurgaon,22.41,9,4.06,Maruti,Swift
1197.0,Comprehensive,Manual,62086.0,Third Owner,Petrol,5,Hatchback,Gurgaon,17.19,9,4.86,Hyundai,i20
1497.0,Comprehensive,Automatic,107895.0,First Owner,Petrol,5,Sedan,Gurgaon,15.6,9,3.87,Honda,City
1197.0,Third Party insurance,Automatic,76000.0,First Owner,Petrol,5,Sedan,Gurgaon,21.21,9,6.7,Maruti,Swift
1373.0,Third Party insurance,Manual,70000.0,First Owner,Petrol,5,Sedan,Gurgaon,20.73,10,5.25,Maruti,Ciaz
3198.0,Third Party insurance,Automatic,70000.0,First Owner,Diesel,7,SUV,Gurgaon,10.91,8,26.0,Ford,Endeavour
1197.0,Comprehensive,Manual,22000.0,First Owner,Petrol,5,Sedan,Delhi,20.5,9,7.75,Hyundai,Aura
1497.0,Third Party insurance,Manual,40000.0,First Owner,Petrol,5,Sedan,Gurgaon,17.4,5,10.2,Honda,City
1482.0,Third Party insurance,Automatic,60000.0,First Owner,Petrol,6,MUV,Gurgaon,18.929993251754546,3,15.0,Kia,Carens
1395.0,Third Party insurance,Manual,40000.0,First Owner,Petrol,5,Sedan,Gurgaon,16.7,8,9.5,Skoda,Octavia
2694.0,Comprehensive,Manual,6000.0,First Owner,Petrol,7,MUV,Delhi,8.0,9,22.5,Toyota,Innova
1248.0,Third Party insurance,Manual,70000.0,First Owner,Diesel,5,Hatchback,Gurgaon,25.2,8,3.5,Maruti,Swift
1956.0,Third Party insurance,Manual,60000.0,Second Owner,Diesel,5,SUV,Gurgaon,17.1,7,11.45,Jeep,Compass
1197.0,Third Party insurance,Automatic,60000.0,First Owner,Petrol,5,Hatchback,Gurgaon,16.95,14,2.94,Hyundai,i10
1498.0,Third Party insurance,Manual,40000.0,Third Owner,Diesel,5,SUV,Gurgaon,23.0,7,6.4,Ford,Ecosport
1591.0,Third Party insurance,Automatic,36229.0,Second Owner,Petrol,5,SUV,Gurgaon,14.8,9,10.89,Hyundai,Creta
1197.0,Comprehensive,Manual,56291.0,First Owner,Petrol,5,Hatchback,Gurgaon,22.38,9,5.6,Maruti,Swift
1197.0,Comprehensive,Manual,32679.0,Second Owner,Petrol,5,Hatchback,Gurgaon,18.5,9,3.31,Hyundai,i20
1956.0,Third Party insurance,Manual,60000.0,First Owner,Diesel,5,SUV,Gurgaon,16.3,7,12.12,Jeep,Compass
1498.0,Third Party insurance,Manual,37838.0,First Owner,Petrol,5,Sedan,Gurgaon,18.6,9,10.5,Honda,City
1248.0,Zero Dep,Manual,53653.0,First Owner,Diesel,5,SUV,Gurgaon,24.3,9,6.9,Maruti,Vitara
1493.0,Comprehensive,Manual,51311.0,First Owner,Diesel,7,SUV,Gurgaon,18.49,9,6.79,Mahindra,TUV
796.0,Comprehensive,Manual,55450.0,First Owner,CNG,5,Hatchback,Gurgaon,26.83,9,1.68,Maruti,Alto
1498.0,Third Party insurance,Automatic,100000.0,Fourth Owner,Diesel,5,Sedan,Gurgaon,21.21,10,4.0,Volkswagen,Vento
1598.0,Third Party insurance,Manual,100000.0,Second Owner,Petrol,5,Hatchback,Gurgaon,15.26,14,2.5,Volkswagen,Polo
1493.0,Comprehensive,Manual,30000.0,Second Owner,Diesel,5,SUV,Delhi,19.468419076229818,9,12.9,Hyundai,Creta
1995.0,Third Party insurance,Automatic,60000.0,First Owner,Diesel,5,SUV,Gurgaon,16.09,12,16.0,BMW,X3
1399.0,Third Party insurance,Manual,110000.0,First Owner,Diesel,5,Hatchback,Gurgaon,20.0,13,2.15,Ford,Figo
1497.0,Third Party insurance,Manual,50000.0,Second Owner,Petrol,7,SUV,Gurgaon,15.4,8,7.2,Honda,BR-V
2393.0,Third Party insurance,Automatic,65000.0,First Owner,Diesel,7,MUV,Delhi,13.68,9,15.4,Toyota,Innova
1248.0,Third Party insurance,Manual,100000.0,First Owner,Diesel,5,Sedan,Gurgaon,19.3,14,1.6,Maruti,Swift
1461.0,Third Party insurance,Manual,110000.0,Second Owner,Diesel,5,SUV,Gurgaon,20.45,10,3.15,Renault,Duster
1199.0,Third Party insurance,Manual,50000.0,First Owner,Petrol,5,SUV,Gurgaon,17.5,6,5.6,Honda,WR-V
1198.0,Zero Dep,Manual,64134.0,First Owner,Petrol,5,Sedan,Gurgaon,18.0,9,5.12,Honda,Amaze
1497.0,Third Party insurance,Manual,57955.0,First Owner,Diesel,5,Hatchback,Gurgaon,23.64,9,6.87,Tata,Altroz
1197.0,Third Party insurance,Manual,32497.0,Second Owner,Petrol,5,Hatchback,Gurgaon,22.38,9,5.79,Maruti,Swift
998.0,Third Party insurance,Manual,9974.0,First Owner,Petrol,5,SUV,Gurgaon,18.2,9,10.88,Kia,Sonet
1197.0,Comprehensive,Manual,66609.0,First Owner,Petrol,5,Hatchback,Gurgaon,21.4,9,5.11,Maruti,Baleno
814.0,Comprehensive,Manual,20538.0,First Owner,Petrol,5,Hatchback,Gurgaon,21.1,9,2.11,Hyundai,EON
1197.0,Zero Dep,Manual,18885.0,First Owner,Petrol,5,Hatchback,Gurgaon,21.01,9,6.74,Maruti,Baleno
1197.0,Zero Dep,Manual,51237.0,First Owner,Petrol,5,Hatchback,Gurgaon,18.6,9,6.99,Hyundai,i20
1461.0,Third Party insurance,Manual,110000.0,Second Owner,Diesel,5,SUV,Gurgaon,20.45,10,3.15,Renault,Duster
1298.0,Third Party insurance,Manual,110000.0,First Owner,Petrol,5,Sedan,Gurgaon,17.5,17,1.75,Maruti,Swift
1197.0,Third Party insurance,Manual,80000.0,First Owner,Petrol,5,Hatchback,Gurgaon,21.21,6,4.8,Maruti,Swift
1497.0,Third Party insurance,Manual,100000.0,First Owner,Diesel,5,SUV,Gurgaon,20.0,5,10.8,Mahindra,XUV300
1591.0,Third Party insurance,Automatic,78698.0,Second Owner,Petrol,5,Sedan,Gurgaon,17.0,9,9.01,Hyundai,Verna
1086.0,Zero Dep,Manual,56867.0,First Owner,CNG,5,Hatchback,Gurgaon,30.48,9,4.98,Hyundai,Santro
1497.0,Third Party insurance,Automatic,74169.0,First Owner,Petrol,5,Sedan,Gurgaon,18.0,9,6.5,Honda,City
1997.0,Comprehensive,Automatic,5000.0,First Owner,Diesel,5,SUV,Delhi,19.468419076229818,9,76.0,Land,Rover
1197.0,Third Party insurance,Manual,41222.0,First Owner,Petrol,5,Hatchback,Gurgaon,18.5,9,3.42,Hyundai,i20
1198.0,Comprehensive,Manual,55809.0,Second Owner,Petrol,5,Hatchback,Gurgaon,16.47,9,2.54,Volkswagen,Polo
1248.0,Comprehensive,Manual,83567.0,Second Owner,Diesel,7,MUV,Gurgaon,24.52,9,7.41,Maruti,Ertiga
1197.0,Third Party insurance,Manual,75395.0,First Owner,Petrol,5,Sedan,Gurgaon,22.41,9,3.0,Maruti,Swift
1197.0,Zero Dep,Manual,23547.0,First Owner,Petrol,5,Hatchback,Gurgaon,20.89,9,5.15,Maruti,Ignis
2179.0,Third Party insurance,Automatic,30000.0,First Owner,Diesel,7,SUV,Gurgaon,15.1,6,16.0,Mahindra,XUV500
1482.0,Third Party insurance,Automatic,60000.0,First Owner,Petrol,6,MUV,Gurgaon,18.929993251754546,3,17.9,Kia,Carens
1197.0,Third Party insurance,Manual,50000.0,First Owner,Petrol,5,Hatchback,Gurgaon,18.9,7,4.75,Hyundai,Grand
998.0,Third Party insurance,Manual,50000.0,First Owner,CNG,5,Hatchback,Gurgaon,32.52,4,5.94,Maruti,Wagon
1086.0,Third Party insurance,Manual,70000.0,Second Owner,CNG,5,Hatchback,Gurgaon,11.88,11,2.4,Hyundai,Santro
1248.0,Third Party insurance,Manual,90000.0,First Owner,Diesel,5,Sedan,Gurgaon,28.09,9,5.8,Maruti,Ciaz
1197.0,Zero Dep,Manual,51497.0,Second Owner,Petrol,5,Hatchback,Gurgaon,20.89,9,3.86,Maruti,Ignis
999.0,Comprehensive,Automatic,30828.0,Second Owner,Petrol,5,Hatchback,Gurgaon,22.0,9,4.42,Renault,KWID
1197.0,Third Party insurance,Manual,100546.0,Second Owner,Petrol,5,Hatchback,Gurgaon,21.4,9,4.65,Maruti,Baleno
1197.0,Third Party insurance,Manual,28447.0,First Owner,Petrol,5,Hatchback,Gurgaon,18.9,9,4.51,Hyundai,Grand
1798.0,Third Party insurance,Automatic,66362.0,Third Owner,Petrol,5,Sedan,Gurgaon,14.28,9,7.94,Toyota,Corolla
1373.0,Comprehensive,Manual,38586.0,First Owner,Petrol,5,Sedan,Gurgaon,20.73,9,7.75,Maruti,Ciaz
1086.0,Comprehensive,Manual,56890.0,First Owner,Petrol,5,Hatchback,Gurgaon,19.81,9,1.98,Hyundai,i10
1493.0,Third Party insurance,Manual,30000.0,First Owner,Diesel,5,SUV,Gurgaon,20.8,4,12.7,Kia,Seltos
1462.0,Third Party insurance,Manual,10000.0,First Owner,Petrol,5,SUV,Gurgaon,20.15,3,8.7,Maruti,Brezza
1998.0,Third Party insurance,Manual,90000.0,Second Owner,Diesel,5,Sedan,Gurgaon,17.9,11,4.0,Chevrolet,Cruze
2179.0,Third Party insurance,Manual,100000.0,Second Owner,Diesel,7,SUV,Gurgaon,16.0,10,4.7,Mahindra,XUV500
1462.0,Third Party insurance,Manual,10000.0,First Owner,Petrol,5,SUV,Gurgaon,17.03,4,7.95,Maruti,Vitara
998.0,Third Party insurance,Manual,10000.0,First Owner,Petrol,5,Hatchback,Gurgaon,21.63,4,5.14,Maruti,Celerio
2487.0,Third Party insurance,Automatic,68000.0,First Owner,Petrol,5,Sedan,Delhi,22.37,9,34.5,Lexus,ES
998.0,Comprehensive,Manual,83469.0,First Owner,Petrol,5,Hatchback,Gurgaon,23.1,9,4.23,Maruti,Celerio
1197.0,Third Party insurance,Manual,25096.0,First Owner,Petrol,5,Hatchback,Gurgaon,21.01,9,7.34,Maruti,Baleno
998.0,Third Party insurance,Manual,73363.0,Second Owner,Petrol,5,Hatchback,Gurgaon,20.51,9,3.05,Maruti,Wagon
1197.0,Comprehensive,Automatic,18700.0,First Owner,Petrol,5,Hatchback,Delhi,19.56,9,8.25,Maruti,Baleno
1197.0,Third Party insurance,Manual,23587.0,First Owner,Petrol,5,Hatchback,Gurgaon,20.89,9,4.17,Maruti,Ignis
1197.0,Comprehensive,Manual,37302.0,First Owner,Petrol,5,Hatchback,Gurgaon,18.9,9,4.9,Hyundai,Grand
2354.0,Third Party insurance,Automatic,66687.0,First Owner,Petrol,5,SUV,Gurgaon,12.0,9,15.1,Honda,CR-V
1462.0,Comprehensive,Manual,57000.0,Second Owner,CNG,7,MUV,Delhi,26.08,9,8.25,Maruti,Ertiga
998.0,Third Party insurance,Manual,71644.0,First Owner,CNG,5,Hatchback,Gurgaon,31.79,9,4.6,Maruti,Celerio
998.0,Third Party insurance,Manual,53558.0,First Owner,Petrol,5,Hatchback,Gurgaon,21.63,9,3.9,Maruti,Celerio
1591.0,Third Party insurance,Manual,99901.0,Second Owner,Petrol,5,SUV,Gurgaon,13.0,9,6.83,Hyundai,Creta
1199.0,Third Party insurance,Manual,80000.0,Third Owner,Petrol,5,Hatchback,Gurgaon,18.6,15,1.45,Chevrolet,Beat
1498.0,Third Party insurance,Automatic,20000.0,First Owner,Petrol,5,SUV,Gurgaon,14.85,3,17.5,MG,Astor
999.0,Third Party insurance,Manual,20000.0,First Owner,Petrol,5,SUV,Gurgaon,18.75,4,7.5,Nissan,Magnite
1968.0,Third Party insurance,Automatic,60000.0,First Owner,Diesel,5,Sedan,Gurgaon,18.33,11,8.75,Volkswagen,Passat
1461.0,Third Party insurance,Automatic,60000.0,First Owner,Diesel,5,SUV,Gurgaon,19.6,9,5.5,Renault,Duster
1199.0,Third Party insurance,Automatic,40000.0,First Owner,Petrol,5,Sedan,Gurgaon,19.0,6,6.3,Honda,Amaze
1591.0,Third Party insurance,Manual,38000.0,First Owner,Petrol,5,SUV,Delhi,15.8,9,10.95,Hyundai,Creta
1197.0,Third Party insurance,Manual,94282.0,First Owner,Petrol,5,Hatchback,Gurgaon,18.5,9,3.03,Hyundai,i20
1199.0,Comprehensive,Manual,104211.0,First Owner,Petrol,5,Hatchback,Gurgaon,18.7,9,4.79,Honda,Jazz
796.0,Third Party insurance,Manual,44765.0,First Owner,Petrol,5,Hatchback,Gurgaon,22.05,9,3.42,Maruti,Alto
998.0,Comprehensive,Manual,46798.0,First Owner,CNG,5,Hatchback,Gurgaon,26.6,9,4.18,Maruti,Wagon
1197.0,Third Party insurance,Manual,55739.0,First Owner,Petrol,5,Hatchback,Gurgaon,18.6,9,6.63,Hyundai,i20
1197.0,Comprehensive,Manual,50212.0,First Owner,Petrol,5,Hatchback,Gurgaon,22.38,9,5.56,Maruti,Swift
998.0,Comprehensive,Manual,29000.0,First Owner,Petrol,5,SUV,Delhi,18.2,9,11.45,Kia,Sonet
1197.0,Third Party insurance,Manual,22472.0,Second Owner,Petrol,5,Hatchback,Gurgaon,21.01,9,5.91,Maruti,Baleno
1197.0,Third Party insurance,Manual,100906.0,Second Owner,Petrol,5,Hatchback,Gurgaon,18.9,9,3.29,Hyundai,Grand
1086.0,Third Party insurance,Manual,37876.0,First Owner,Petrol,5,Hatchback,Gurgaon,19.81,9,2.16,Hyundai,i10
